#NAME: output/ira.energy.electronic
#DATE: Wed Oct 25 02:33:14 2023
#TITLE: energy deposited to electrons
#initialFile: /home/atom/research/wd-xeres/IRADINAGUI_WORKDIR/Xe_in_UMo/output/ira.energy.electronic
#COLUMN_NAMES: x | y
#COLUMN_TITLES: Depth (nm) | Energy (eV.$cm^{-1}$ per ion)

  0	3.21158e+11
  1	2.78437e+11
  2	2.75338e+11
  3	2.78261e+11
  4	2.7505e+11
  5	2.76555e+11
  6	2.76996e+11
  7	2.74592e+11
  8	2.74009e+11
  9	2.80927e+11
 10	2.72027e+11
 11	2.78321e+11
 12	2.7726e+11
 13	2.73613e+11
 14	2.78462e+11
 15	2.74674e+11
 16	2.77084e+11
 17	2.74668e+11
 18	2.72503e+11
 19	2.77294e+11
 20	2.72509e+11
 21	2.76339e+11
 22	2.69443e+11
 23	2.74257e+11
 24	2.71578e+11
 25	2.70313e+11
 26	2.76584e+11
 27	2.71123e+11
 28	2.71442e+11
 29	2.70948e+11
 30	2.76299e+11
 31	2.77472e+11
 32	2.69804e+11
 33	2.72564e+11
 34	2.68984e+11
 35	2.77024e+11
 36	2.69213e+11
 37	2.72151e+11
 38	2.7527e+11
 39	2.72824e+11
 40	2.73383e+11
 41	2.7019e+11
 42	2.73342e+11
 43	2.73327e+11
 44	2.71199e+11
 45	2.72192e+11
 46	2.73097e+11
 47	2.73891e+11
 48	2.70945e+11
 49	2.7398e+11
 50	2.76383e+11
 51	2.70824e+11
 52	2.72544e+11
 53	2.74281e+11
 54	2.72786e+11
 55	2.72649e+11
 56	2.7185e+11
 57	2.7102e+11
 58	2.73154e+11
 59	2.70725e+11
 60	2.73262e+11
 61	2.73682e+11
 62	2.6919e+11
 63	2.70468e+11
 64	2.74231e+11
 65	2.71249e+11
 66	2.71838e+11
 67	2.73539e+11
 68	2.73537e+11
 69	2.73309e+11
 70	2.68358e+11
 71	2.72931e+11
 72	2.72044e+11
 73	2.74443e+11
 74	2.72213e+11
 75	2.69425e+11
 76	2.75471e+11
 77	2.73506e+11
 78	2.76836e+11
 79	2.70577e+11
 80	2.76815e+11
 81	2.71728e+11
 82	2.72557e+11
 83	2.74061e+11
 84	2.7343e+11
 85	2.70421e+11
 86	2.71124e+11
 87	2.77025e+11
 88	2.69355e+11
 89	2.71974e+11
 90	2.7301e+11
 91	2.7367e+11
 92	2.69346e+11
 93	2.74738e+11
 94	2.72993e+11
 95	2.70594e+11
 96	2.70779e+11
 97	2.71711e+11
 98	2.67738e+11
 99	2.67683e+11
100	2.71984e+11
101	2.67224e+11
102	2.67496e+11
103	2.65699e+11
104	2.68924e+11
105	2.72091e+11
106	2.66075e+11
107	2.70059e+11
108	2.68048e+11
109	2.69558e+11
110	2.69616e+11
111	2.701e+11
112	2.67605e+11
113	2.70565e+11
114	2.68952e+11
115	2.65169e+11
116	2.71633e+11
117	2.66264e+11
118	2.69576e+11
119	2.68622e+11
120	2.68177e+11
121	2.68257e+11
122	2.71905e+11
123	2.64899e+11
124	2.69037e+11
125	2.69088e+11
126	2.69698e+11
127	2.71971e+11
128	2.65771e+11
129	2.68815e+11
130	2.65412e+11
131	2.7217e+11
132	2.67462e+11
133	2.71449e+11
134	2.67662e+11
135	2.68116e+11
136	2.70472e+11
137	2.65758e+11
138	2.73564e+11
139	2.64855e+11
140	2.68713e+11
141	2.68566e+11
142	2.70938e+11
143	2.69596e+11
144	2.6948e+11
145	2.68528e+11
