#NAME: output/ira.energy.electronic
#DATE: Wed Oct 25 02:44:23 2023
#TITLE: energy deposited to electrons
#initialFile: /home/atom/research/wd-xeres/IRADINAGUI_WORKDIR/Sr_in_UMo/output/ira.energy.electronic
#COLUMN_NAMES: x | y
#COLUMN_TITLES: Depth (nm) | Energy (eV.$cm^{-1}$ per ion)

270	2.58162e+11
271	2.61792e+11
272	2.58494e+11
273	2.58652e+11
274	2.59315e+11
275	2.59574e+11
276	2.57411e+11
277	2.60115e+11
278	2.60275e+11
279	2.58598e+11
280	2.59917e+11
281	2.56029e+11
282	2.56529e+11
283	2.60246e+11
284	2.57792e+11
285	2.59002e+11
286	2.58765e+11
287	2.58866e+11
288	2.59598e+11
289	2.58918e+11
290	2.60489e+11
291	2.57359e+11
292	2.60295e+11
293	2.56858e+11
294	2.57116e+11
295	2.57822e+11
296	2.59082e+11
297	2.59623e+11
298	2.57857e+11
299	2.58572e+11
300	2.58965e+11
301	2.56394e+11
302	2.57592e+11
303	2.59643e+11
304	2.57945e+11
305	2.56768e+11
306	2.62305e+11
307	2.60343e+11
308	2.60401e+11
309	2.59482e+11
310	2.5548e+11
311	2.5861e+11
312	2.58688e+11
313	2.58622e+11
314	2.58721e+11
315	2.56947e+11
316	2.64768e+11
317	2.57561e+11
318	2.58979e+11
319	2.55461e+11
320	2.59964e+11
321	2.5701e+11
322	2.60245e+11
323	2.57273e+11
324	2.57513e+11
325	2.60787e+11
326	2.57562e+11
327	2.5786e+11
328	2.61022e+11
329	2.59698e+11
330	2.61414e+11
331	2.56761e+11
332	2.59961e+11
333	2.56991e+11
334	2.5868e+11
335	2.5779e+11
336	2.58721e+11
337	2.62387e+11
338	2.59179e+11
339	2.63069e+11
340	2.57791e+11
341	2.62081e+11
342	2.5746e+11
343	2.6049e+11
344	2.57877e+11
345	2.59933e+11
346	2.59532e+11
347	2.59611e+11
348	2.56042e+11
349	2.58757e+11
350	2.57227e+11
351	2.59971e+11
352	2.60445e+11
353	2.56824e+11
354	2.5961e+11
355	2.59531e+11
356	2.5898e+11
357	2.58333e+11
358	2.56568e+11
359	2.59449e+11
360	2.59891e+11
361	2.59814e+11
362	2.5888e+11
363	2.5929e+11
364	2.56216e+11
365	2.60787e+11
366	2.5694e+11
367	2.6025e+11
368	2.5944e+11
369	2.605e+11
370	2.61056e+11
371	2.5706e+11
372	2.58494e+11
373	2.57918e+11
374	2.5956e+11
375	2.60217e+11
376	2.56654e+11
377	2.60511e+11
378	2.58228e+11
379	2.58122e+11
380	2.57841e+11
381	2.59164e+11
382	2.6177e+11
383	2.58299e+11
384	2.60767e+11
385	2.6e+11
386	2.56725e+11
387	2.57878e+11
388	2.57596e+11
389	2.64697e+11
390	2.56647e+11
391	2.62229e+11
392	2.5386e+11
393	2.60539e+11
394	2.56579e+11
395	2.59259e+11
396	2.57547e+11
397	2.60729e+11
398	2.57771e+11
399	2.58261e+11
400	2.57726e+11
401	2.56944e+11
402	2.63166e+11
403	2.55327e+11
404	2.61692e+11
405	2.59551e+11
406	2.57025e+11
407	2.58398e+11
408	2.62359e+11
409	2.59777e+11
410	2.57457e+11
411	2.56262e+11
412	2.60779e+11
413	2.60155e+11
414	2.56071e+11
415	2.62621e+11
416	2.57269e+11
417	2.5829e+11
418	2.6018e+11
419	2.57206e+11
420	2.61642e+11
421	2.58613e+11
422	2.57308e+11
423	2.60922e+11
424	2.56513e+11
425	2.57872e+11
426	2.58464e+11
427	2.55511e+11
428	2.61057e+11
429	2.57237e+11
430	2.58513e+11
431	2.56086e+11
432	2.59646e+11
433	2.58906e+11
434	2.58203e+11
435	2.58398e+11
436	2.55671e+11
437	2.57873e+11
438	2.57217e+11
439	2.54876e+11
440	2.57471e+11
441	2.55376e+11
442	2.54671e+11
443	2.51016e+11
444	2.56184e+11
445	2.54223e+11
446	2.5199e+11
447	2.54982e+11
448	2.53114e+11
449	2.53187e+11
450	2.55903e+11
451	2.52211e+11
452	2.55819e+11
453	2.53006e+11
454	2.54828e+11
455	2.54427e+11
456	2.56793e+11
457	2.49385e+11
458	2.58911e+11
459	2.53372e+11
460	2.54613e+11
461	2.55569e+11
462	2.52724e+11
463	2.50713e+11
464	2.56481e+11
465	2.52951e+11
466	2.54275e+11
467	2.54164e+11
468	2.54589e+11
469	2.5717e+11
470	2.52648e+11
471	2.52289e+11
472	2.52633e+11
473	2.5766e+11
474	2.52271e+11
475	2.53835e+11
476	2.52036e+11
477	2.55623e+11
478	2.53727e+11
479	2.52538e+11
480	2.56174e+11
481	2.53863e+11
482	2.54776e+11
483	2.5446e+11
484	2.58052e+11
485	2.5384e+11
486	2.53556e+11
487	2.5608e+11
488	2.5238e+11
489	2.55446e+11
490	2.53245e+11
491	2.52952e+11
492	2.53956e+11
493	2.56456e+11
494	2.52097e+11
495	2.52991e+11
496	2.55743e+11
497	2.53661e+11
498	2.49122e+11
499	2.58122e+11
500	2.54031e+11
501	2.54906e+11
502	2.53649e+11
503	2.53621e+11
504	2.53797e+11
505	2.52651e+11
506	2.54907e+11
507	2.56263e+11
508	2.53709e+11
509	2.54258e+11
510	2.54206e+11
511	2.56154e+11
512	2.50957e+11
513	2.54346e+11
514	2.5129e+11
515	2.49873e+11
516	2.56532e+11
517	2.54315e+11
518	2.50204e+11
519	2.55735e+11
520	2.55256e+11
521	2.5629e+11
522	2.55408e+11
523	2.54921e+11
524	2.55668e+11
525	2.52968e+11
526	2.54769e+11
527	2.54065e+11
528	2.54661e+11
529	2.53509e+11
530	2.59105e+11
531	2.55121e+11
532	2.53241e+11
533	2.52558e+11
534	2.59403e+11
535	2.54914e+11
536	2.52995e+11
537	2.5035e+11
538	2.53925e+11
539	2.57162e+11
540	2.54583e+11
541	2.56919e+11
542	2.55979e+11
543	2.51193e+11
544	2.52309e+11
545	2.50871e+11
546	2.58587e+11
547	2.51746e+11
548	2.54346e+11
549	2.54631e+11
550	2.53538e+11
551	2.50856e+11
552	2.5486e+11
553	2.53642e+11
554	2.53667e+11
555	2.52837e+11
556	2.52017e+11
557	2.52837e+11
558	2.55611e+11
559	2.53645e+11
560	2.58163e+11
561	2.50364e+11
562	2.52946e+11
563	2.53097e+11
564	2.55425e+11
565	2.52747e+11
566	2.56183e+11
567	2.51685e+11
568	2.57759e+11
569	2.51458e+11
570	2.5779e+11
571	2.54135e+11
572	2.52628e+11
573	2.51317e+11
574	2.52244e+11
575	2.56642e+11
576	2.55133e+11
577	2.5593e+11
578	2.51884e+11
579	2.55284e+11
580	2.52631e+11
581	2.53354e+11
582	2.54752e+11
583	2.55139e+11
584	2.49215e+11
585	2.54598e+11
586	2.55053e+11
587	2.56056e+11
588	2.5146e+11
589	2.53377e+11
590	2.55247e+11
591	2.56212e+11
592	2.53373e+11
593	2.55523e+11
594	2.5513e+11
595	2.55298e+11
596	2.55883e+11
597	2.53679e+11
598	2.54231e+11
599	2.56129e+11
600	2.50979e+11
601	2.5703e+11
602	2.51326e+11
603	2.55561e+11
604	2.51521e+11
605	2.59328e+11
606	2.52966e+11
607	2.53114e+11
608	2.56554e+11
609	2.51624e+11
610	2.57373e+11
611	2.54111e+11
612	2.5384e+11
613	2.52864e+11
614	2.53356e+11
615	2.4965e+11
616	2.4795e+11
617	2.53424e+11
618	2.48371e+11
619	2.54173e+11
620	2.49518e+11
621	2.47905e+11
622	2.53043e+11
623	2.51685e+11
624	2.50117e+11
625	2.47168e+11
626	2.49128e+11
627	2.47427e+11
628	2.4973e+11
629	2.48615e+11
630	2.51993e+11
631	2.50686e+11
632	2.50704e+11
633	2.4811e+11
634	2.51492e+11
635	2.48619e+11
636	2.48953e+11
637	2.50695e+11
638	2.5181e+11
639	2.50373e+11
640	2.50406e+11
641	2.51187e+11
642	2.47683e+11
643	2.50796e+11
644	2.4947e+11
645	2.50374e+11
646	2.50205e+11
647	2.47177e+11
648	2.52942e+11
649	2.47958e+11
650	2.49478e+11
651	2.53333e+11
652	2.48474e+11
653	2.491e+11
654	2.48704e+11
655	2.51911e+11
656	2.50649e+11
657	2.50841e+11
658	2.50306e+11
659	2.51516e+11
660	2.50267e+11
661	2.47798e+11
662	2.47491e+11
663	2.51201e+11
664	2.50619e+11
665	2.49036e+11
666	2.50027e+11
667	2.50854e+11
668	2.45965e+11
669	2.5243e+11
670	2.46213e+11
671	2.50537e+11
672	2.52554e+11
673	2.49414e+11
674	2.51354e+11
675	2.47959e+11
676	2.49356e+11
677	2.51056e+11
678	2.48095e+11
679	2.53601e+11
680	2.49868e+11
681	2.47621e+11
682	2.47559e+11
683	2.52008e+11
684	2.52471e+11
685	2.53023e+11
686	2.46152e+11
687	2.5079e+11
688	2.51998e+11
689	2.47591e+11
690	2.49391e+11
691	2.51654e+11
692	2.49706e+11
693	2.50654e+11
694	2.49213e+11
695	2.52097e+11
696	2.52372e+11
697	2.48311e+11
698	2.50989e+11
699	2.49953e+11
700	2.48691e+11
701	2.49551e+11
702	2.49882e+11
703	2.49935e+11
704	2.49821e+11
705	2.50384e+11
706	2.51579e+11
707	2.47102e+11
708	2.5237e+11
709	2.49799e+11
710	2.48954e+11
711	2.48848e+11
712	2.50197e+11
713	2.50851e+11
714	2.53561e+11
715	2.45411e+11
716	2.48798e+11
717	2.4918e+11
718	2.51766e+11
719	2.48959e+11
720	2.531e+11
721	2.49445e+11
722	2.50023e+11
723	2.53098e+11
724	2.502e+11
725	2.50974e+11
726	2.49416e+11
727	2.5047e+11
728	2.52555e+11
729	2.50666e+11
730	2.51487e+11
731	2.52875e+11
732	2.50169e+11
733	2.51839e+11
734	2.47452e+11
735	2.51276e+11
736	2.50622e+11
737	2.48854e+11
738	2.49823e+11
739	2.48172e+11
740	2.50382e+11
741	2.52582e+11
742	2.45683e+11
743	2.51639e+11
744	2.47833e+11
745	2.51141e+11
746	2.49881e+11
747	2.49009e+11
748	2.4833e+11
749	2.50944e+11
750	2.49332e+11
751	2.45022e+11
752	2.53967e+11
753	2.48697e+11
754	2.50999e+11
755	2.51353e+11
756	2.49718e+11
757	2.52447e+11
758	2.50251e+11
759	2.51235e+11
760	2.48981e+11
761	2.53975e+11
762	2.48634e+11
763	2.52517e+11
764	2.50248e+11
765	2.51201e+11
766	2.49003e+11
767	2.51958e+11
768	2.50445e+11
769	2.45095e+11
770	2.52694e+11
771	2.51756e+11
772	2.50728e+11
773	2.49286e+11
774	2.51945e+11
775	2.5347e+11
776	2.4545e+11
777	2.52058e+11
778	2.47662e+11
779	2.48374e+11
780	2.50489e+11
781	2.4905e+11
782	2.52298e+11
783	2.49648e+11
784	2.49308e+11
785	2.50836e+11
786	2.4875e+11
787	2.50565e+11
788	2.45089e+11
789	2.50271e+11
790	2.46458e+11
791	2.50675e+11
792	2.46104e+11
793	2.44789e+11
794	2.49581e+11
795	2.45215e+11
796	2.46928e+11
797	2.47282e+11
798	2.4683e+11
799	2.46269e+11
800	2.41509e+11
801	2.44465e+11
802	2.44944e+11
803	2.4586e+11
804	2.43196e+11
805	2.42652e+11
806	2.46538e+11
807	2.45632e+11
808	2.43671e+11
809	2.43631e+11
810	2.44575e+11
811	2.43619e+11
812	2.43113e+11
813	2.45572e+11
814	2.43045e+11
815	2.43506e+11
816	2.46272e+11
817	2.4564e+11
818	2.44013e+11
819	2.46822e+11
820	2.46816e+11
821	2.44854e+11
822	2.46169e+11
823	2.45074e+11
824	2.45505e+11
825	2.46234e+11
826	2.44207e+11
827	2.44195e+11
828	2.44944e+11
829	2.46572e+11
830	2.44423e+11
831	2.43818e+11
832	2.49184e+11
833	2.4283e+11
834	2.45804e+11
835	2.45106e+11
836	2.45738e+11
837	2.43521e+11
838	2.45784e+11
839	2.4322e+11
840	2.46347e+11
841	2.4196e+11
842	2.44415e+11
843	2.47139e+11
844	2.444e+11
845	2.46179e+11
846	2.43139e+11
847	2.48361e+11
848	2.41257e+11
849	2.47789e+11
850	2.42908e+11
851	2.45829e+11
852	2.40562e+11
853	2.44992e+11
854	2.46783e+11
855	2.44184e+11
856	2.46876e+11
857	2.41512e+11
858	2.45658e+11
859	2.42599e+11
860	2.44147e+11
861	2.4839e+11
862	2.44374e+11
863	2.4726e+11
864	2.46783e+11
865	2.47507e+11
866	2.43079e+11
867	2.46366e+11
868	2.46066e+11
869	2.44063e+11
870	2.45316e+11
871	2.43665e+11
872	2.43139e+11
873	2.44894e+11
874	2.45002e+11
875	2.42839e+11
876	2.44982e+11
877	2.43065e+11
878	2.49e+11
879	2.44644e+11
880	2.48517e+11
881	2.47046e+11
882	2.42139e+11
883	2.48762e+11
884	2.41822e+11
885	2.45775e+11
886	2.46552e+11
887	2.44357e+11
888	2.46028e+11
889	2.46556e+11
890	2.44653e+11
891	2.43742e+11
892	2.49607e+11
893	2.46445e+11
894	2.44784e+11
895	2.4594e+11
896	2.44976e+11
897	2.46216e+11
898	2.45393e+11
899	2.42904e+11
900	2.43828e+11
901	2.4812e+11
902	2.43549e+11
903	2.4431e+11
904	2.42189e+11
905	2.45369e+11
906	2.46819e+11
907	2.46164e+11
908	2.45982e+11
909	2.43736e+11
910	2.47519e+11
911	2.46818e+11
912	2.44311e+11
913	2.40707e+11
914	2.4601e+11
915	2.45666e+11
916	2.4483e+11
917	2.43538e+11
918	2.43504e+11
919	2.43628e+11
920	2.43078e+11
921	2.45234e+11
922	2.47496e+11
923	2.4426e+11
924	2.45036e+11
925	2.46259e+11
926	2.4408e+11
927	2.45779e+11
928	2.4438e+11
929	2.42922e+11
930	2.44734e+11
931	2.44888e+11
932	2.43946e+11
933	2.44438e+11
934	2.46011e+11
935	2.43645e+11
936	2.45164e+11
937	2.44635e+11
938	2.44763e+11
939	2.42719e+11
940	2.45807e+11
941	2.42431e+11
942	2.44331e+11
943	2.46289e+11
944	2.47263e+11
945	2.45801e+11
946	2.47183e+11
947	2.4327e+11
948	2.43375e+11
949	2.49992e+11
950	2.40967e+11
951	2.46687e+11
952	2.45463e+11
953	2.42179e+11
954	2.46898e+11
955	2.45865e+11
956	2.46429e+11
957	2.42929e+11
958	2.45753e+11
959	2.4283e+11
960	2.44337e+11
961	2.44904e+11
962	2.47294e+11
963	2.45027e+11
964	2.43791e+11
965	2.44487e+11
966	2.43849e+11
967	2.44308e+11
968	2.46697e+11
969	2.44062e+11
970	2.46454e+11
971	2.42095e+11
972	2.43673e+11
973	2.42091e+11
974	2.44448e+11
975	2.42688e+11
976	2.38945e+11
977	2.44532e+11
978	2.39503e+11
979	2.40519e+11
980	2.40265e+11
981	2.40102e+11
982	2.39944e+11
983	2.40081e+11
984	2.39577e+11
985	2.39511e+11
986	2.4084e+11
987	2.40755e+11
988	2.41628e+11
989	2.40202e+11
990	2.38135e+11
991	2.4201e+11
992	2.41796e+11
993	2.36565e+11
994	2.39472e+11
995	2.39713e+11
996	2.40384e+11
997	2.36999e+11
998	2.41021e+11
999	2.40188e+11
1000	2.39017e+11
1001	2.42292e+11
1002	2.40746e+11
1003	2.4032e+11
1004	2.39204e+11
1005	2.37734e+11
1006	2.39002e+11
1007	2.42872e+11
1008	2.40859e+11
1009	2.37821e+11
1010	2.42912e+11
1011	2.39022e+11
1012	2.41366e+11
1013	2.39561e+11
1014	2.39183e+11
1015	2.39037e+11
1016	2.36938e+11
1017	2.38638e+11
1018	2.41418e+11
1019	2.42192e+11
1020	2.37569e+11
1021	2.41258e+11
1022	2.42018e+11
1023	2.40644e+11
1024	2.38358e+11
1025	2.41202e+11
1026	2.39618e+11
1027	2.39545e+11
1028	2.41067e+11
1029	2.36581e+11
1030	2.41747e+11
1031	2.39498e+11
1032	2.43949e+11
1033	2.40897e+11
1034	2.38148e+11
1035	2.41082e+11
1036	2.39844e+11
1037	2.40619e+11
1038	2.41343e+11
1039	2.37678e+11
1040	2.41071e+11
1041	2.44611e+11
1042	2.39969e+11
1043	2.38282e+11
1044	2.39874e+11
1045	2.41167e+11
1046	2.42541e+11
1047	2.40337e+11
1048	2.39328e+11
1049	2.39363e+11
1050	2.4069e+11
1051	2.38728e+11
1052	2.38352e+11
1053	2.39025e+11
1054	2.39701e+11
1055	2.34088e+11
1056	2.39472e+11
1057	2.39655e+11
1058	2.39784e+11
1059	2.39757e+11
1060	2.36155e+11
1061	2.42062e+11
1062	2.39104e+11
1063	2.39044e+11
1064	2.39226e+11
1065	2.39281e+11
1066	2.42163e+11
1067	2.3835e+11
1068	2.40418e+11
1069	2.3931e+11
1070	2.418e+11
1071	2.36579e+11
1072	2.43331e+11
1073	2.36828e+11
1074	2.434e+11
1075	2.36306e+11
1076	2.38819e+11
1077	2.40212e+11
1078	2.41272e+11
1079	2.39861e+11
1080	2.39359e+11
1081	2.40143e+11
1082	2.37843e+11
1083	2.4293e+11
1084	2.40624e+11
1085	2.39197e+11
1086	2.41061e+11
1087	2.35862e+11
1088	2.41918e+11
1089	2.38759e+11
1090	2.43174e+11
1091	2.39171e+11
1092	2.39845e+11
1093	2.36568e+11
1094	2.41578e+11
1095	2.41894e+11
1096	2.42611e+11
1097	2.39432e+11
1098	2.39326e+11
1099	2.40776e+11
1100	2.38125e+11
1101	2.36801e+11
1102	2.42366e+11
1103	2.43524e+11
1104	2.37574e+11
1105	2.40313e+11
1106	2.37841e+11
1107	2.39032e+11
1108	2.38909e+11
1109	2.40204e+11
1110	2.39108e+11
1111	2.39333e+11
1112	2.42142e+11
1113	2.34884e+11
1114	2.4383e+11
1115	2.40336e+11
1116	2.38832e+11
1117	2.40368e+11
1118	2.3956e+11
1119	2.38825e+11
1120	2.40734e+11
1121	2.37953e+11
1122	2.413e+11
1123	2.40279e+11
1124	2.40319e+11
1125	2.40044e+11
1126	2.40314e+11
1127	2.39883e+11
1128	2.42994e+11
1129	2.39727e+11
1130	2.39409e+11
1131	2.42096e+11
1132	2.40851e+11
1133	2.38469e+11
1134	2.40976e+11
1135	2.40178e+11
1136	2.35815e+11
1137	2.39382e+11
1138	2.39096e+11
1139	2.37428e+11
1140	2.40544e+11
1141	2.41448e+11
1142	2.40702e+11
1143	2.38886e+11
1144	2.40813e+11
1145	2.40284e+11
1146	2.39711e+11
1147	2.39471e+11
1148	2.39595e+11
1149	2.37007e+11
1150	2.39768e+11
1151	2.41706e+11
1152	2.38839e+11
1153	2.40892e+11
1154	2.38481e+11
1155	2.40889e+11
1156	2.38284e+11
1157	2.37445e+11
1158	2.38689e+11
1159	2.40008e+11
1160	2.39308e+11
1161	2.35071e+11
1162	2.41919e+11
1163	2.37561e+11
1164	2.37695e+11
1165	2.38837e+11
1166	2.34455e+11
1167	2.37796e+11
1168	2.35084e+11
1169	2.3919e+11
1170	2.36328e+11
1171	2.36668e+11
1172	2.35889e+11
1173	2.34753e+11
1174	2.34785e+11
1175	2.35689e+11
1176	2.3705e+11
1177	2.34102e+11
1178	2.36476e+11
1179	2.34219e+11
1180	2.39783e+11
1181	2.3464e+11
1182	2.33606e+11
1183	2.37349e+11
1184	2.31891e+11
1185	2.39016e+11
1186	2.37322e+11
1187	2.33621e+11
1188	2.35202e+11
1189	2.32365e+11
1190	2.36073e+11
1191	2.37417e+11
1192	2.34282e+11
1193	2.35361e+11
1194	2.38364e+11
1195	2.3299e+11
1196	2.35199e+11
1197	2.37168e+11
1198	2.36931e+11
1199	2.33035e+11
1200	2.38193e+11
1201	2.34148e+11
1202	2.34755e+11
1203	2.35918e+11
1204	2.31735e+11
1205	2.35922e+11
1206	2.36147e+11
1207	2.3584e+11
1208	2.35958e+11
1209	2.3474e+11
1210	2.33831e+11
1211	2.38659e+11
1212	2.3367e+11
1213	2.33853e+11
1214	2.3967e+11
1215	2.35184e+11
1216	2.32901e+11
1217	2.3711e+11
1218	2.35668e+11
1219	2.36535e+11
1220	2.34509e+11
1221	2.34176e+11
1222	2.38543e+11
1223	2.34846e+11
1224	2.31241e+11
1225	2.37033e+11
1226	2.34011e+11
1227	2.37324e+11
1228	2.35876e+11
1229	2.34049e+11
1230	2.34864e+11
1231	2.37384e+11
1232	2.32274e+11
1233	2.35347e+11
1234	2.34294e+11
1235	2.40991e+11
1236	2.34057e+11
1237	2.36332e+11
1238	2.31629e+11
1239	2.33383e+11
1240	2.35227e+11
1241	2.36177e+11
1242	2.3665e+11
1243	2.35771e+11
1244	2.37184e+11
1245	2.33037e+11
1246	2.38152e+11
1247	2.32609e+11
1248	2.3457e+11
1249	2.37324e+11
1250	2.32432e+11
1251	2.37322e+11
1252	2.32018e+11
1253	2.35116e+11
1254	2.37649e+11
1255	2.31919e+11
1256	2.34056e+11
1257	2.35259e+11
1258	2.33355e+11
1259	2.31097e+11
1260	2.3323e+11
1261	2.32612e+11
1262	2.34221e+11
1263	2.34273e+11
1264	2.32781e+11
1265	2.33428e+11
1266	2.33506e+11
1267	2.32863e+11
1268	2.33135e+11
1269	2.33381e+11
1270	2.34182e+11
1271	2.32223e+11
1272	2.35722e+11
1273	2.32515e+11
1274	2.32061e+11
1275	2.32613e+11
1276	2.34507e+11
1277	2.32241e+11
1278	2.34236e+11
1279	2.30679e+11
1280	2.33697e+11
1281	2.33269e+11
1282	2.33334e+11
1283	2.33528e+11
1284	2.33185e+11
1285	2.3416e+11
1286	2.3406e+11
1287	2.29884e+11
1288	2.37909e+11
1289	2.33443e+11
1290	2.30708e+11
1291	2.33814e+11
1292	2.33164e+11
1293	2.32222e+11
1294	2.35335e+11
1295	2.34665e+11
1296	2.33531e+11
1297	2.3296e+11
1298	2.33501e+11
1299	2.33245e+11
1300	2.34772e+11
1301	2.32243e+11
1302	2.34603e+11
1303	2.32293e+11
1304	2.31766e+11
1305	2.33857e+11
1306	2.32099e+11
1307	2.32028e+11
1308	2.32012e+11
1309	2.36077e+11
1310	2.3377e+11
1311	2.30718e+11
1312	2.32432e+11
1313	2.35962e+11
1314	2.33738e+11
1315	2.33282e+11
1316	2.31263e+11
1317	2.33427e+11
1318	2.3702e+11
1319	2.30797e+11
1320	2.3762e+11
1321	2.31942e+11
1322	2.33014e+11
1323	2.3271e+11
